file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1291.sdf,N#Cc1ccc(-n2c(=O)n(Cc3cccnc3)c3ccccc32)cc1C(F)(F)F,48.258
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1200.sdf,CN(C)C(=O)Cn1ccc(C(=O)N[C@H]2C(C)(C)[C@@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,96.004
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_111.sdf,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(=O)NC)cc3)C2=S)cc1C(F)(F)F,229.38
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_102.sdf,CC1(C)CCc2cc3c(C(F)(F)F)cc(N)nc3cc2N1,120.178
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1292.sdf,N#Cc1ccc(-n2c(=O)n(Cc3ccccn3)c3ccccc32)cc1C(F)(F)F,113.788
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1110.sdf,,15.886
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1201.sdf,Cc1nc(O[C@H]2C(C)(C)[C@H](NC(=O)c3cnc4ncccn34)C2(C)C)ccc1C#N,187.474
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1020.sdf,CN1C(=O)C=C[C@@]2(C)[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)/C(=C\c3cnc(-c4ccccn4)nc3)C[C@@H]12,322.105
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1293.sdf,N#Cc1ccc(-n2c(=O)n(Cc3ccccc3)c3ncccc32)cc1C(F)(F)F,262.327
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1111.sdf,,200.163
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1202.sdf,O=C(O)c1cccc(CSc2ccc(Cl)cc2Cl)c1,5.733
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1021.sdf,COc1ccc2c(c1)C(=O)C[C@H](c1ccccc1)O2,193.05
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1294.sdf,N#Cc1ccc(-n2c(=O)n(Cc3ccccc3)c3cccnc32)cc1C(F)(F)F,115.47
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1112.sdf,,141.387
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1203.sdf,Cc1ccc(OCCn2c(SCCC(=O)O)nc3ccccc32)cc1,95.002
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1022.sdf,O=C1C[C@H](c2ccccc2)Oc2ccc(O)cc21,19.514
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1295.sdf,CCn1c(=O)n(-c2ccc(C#N)c(C(F)(F)F)c2)c2ccccc21,231.485
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1113.sdf,,122.913
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1023.sdf,O=C1C[C@H](c2ccccc2)Oc2ccccc21,54.742
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1204.sdf,Cc1ccc(OCCn2c(SCCOc3ccccc3)nc3ccccc32)cc1,106.937
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1296.sdf,CC(C)n1c(=O)n(-c2ccc(C#N)c(C(F)(F)F)c2)c2ccccc21,242.429
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1024.sdf,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,159.498
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1205.sdf,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,145.247
